event_link,fight_conclusion_link,fighter_1_details_link,fighter_1_name,fighter_2_details_link,fighter_2_name,fighter_1_knowdowns,fighter_2_knowdowns,fighter_1_strikes,fighter_2_strikes,fighter_1_takedows,fighter_2_takedows,fighter_1_submissions,fighter_2_submissions,weight_class,methods
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/c16403197580e0af,http://ufcstats.com/fighter-details/6f81b6de2557739a,Jacob Volkmann,http://ufcstats.com/fighter-details/cce79e827569f26e,Ronys Torres,0,0,24,20,5,3,0,0,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/b32acf1c70321321,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,http://ufcstats.com/fighter-details/dc0f07928009a127,Rob Emerson,0,1,46,24,4,0,1,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/2e8217f029c25a3a,http://ufcstats.com/fighter-details/75e5fec9f72910ef,Gleison Tibau,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Caol Uno,1,0,22,6,1,0,0,0,Lightweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/713c9b6d0abe5cfc,http://ufcstats.com/fighter-details/acff437707625fc7,Yushin Okami,http://ufcstats.com/fighter-details/a780d16cf7eed44d,Lucio Linhares,1,0,50,8,0,0,0,0,Middleweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/9eaea5e0165802d0,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe,Gerald Harris,http://ufcstats.com/fighter-details/df2bf09c99594848,Mario Miranda,2,1,17,16,0,0,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/fight-details/8afb878a0900372e,http://ufcstats.com/fighter-details/98f6da59d765ec94,Charlie Brenneman,http://ufcstats.com/fighter-details/e5d03e4d966126bd,Jason High,0,0,33,12,6,0,0,3,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/d0e4876ab954d27d,http://ufcstats.com/fighter-details/6506c1d34da9c013,Georges St-Pierre,http://ufcstats.com/fighter-details/473ce3aa581251a2,Dan Hardy,0,0,59,4,11,0,6,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/5755a68d39867abc,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,Shane Carwin,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Frank Mir,1,0,49,3,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/e74e3c2a96fa9c55,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,Kurt Pellegrino,http://ufcstats.com/fighter-details/7abe471b61725980,Fabricio Camoes,0,0,16,8,1,1,2,2,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/d89e004e3992c5a4,http://ufcstats.com/fighter-details/6f018c039b4d5d80,Jon Fitch,http://ufcstats.com/fighter-details/484acc7b0f856ce9,Ben Saunders,0,0,72,17,2,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/3b8e793ed8151a51,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,Mark Bocek,0,0,23,17,1,4,3,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/0ae251dd5c0b5304,http://ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,http://ufcstats.com/fighter-details/23a16ebe733e3041,Rory Markham,1,0,34,3,0,0,0,0,Welterweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/103b36a1b9d98102,http://ufcstats.com/fighter-details/91186547a7f3f758,Ricardo Almeida,http://ufcstats.com/fighter-details/31123249b0bbf52e,Matt Brown,0,0,15,6,5,0,1,0,Welterweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/828776734a528b62,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,Rousimar Palhares,http://ufcstats.com/fighter-details/679a9054e2815943,Tomasz Drwal,0,0,0,0,0,0,1,0,Middleweight,"['SUB', 'Heel Hook']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/4be101dd6883d9bb,http://ufcstats.com/fighter-details/23459ee7e373b98f,Jared Hamman,http://ufcstats.com/fighter-details/b9415726dc3ec526,Rodney Wallace,1,0,60,34,2,11,0,1,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/fight-details/2059fd17f2ff4e4a,http://ufcstats.com/fighter-details/d023ae89a2a4a41e,Matthew Riddle,http://ufcstats.com/fighter-details/9c669abd35b2522f,Greg Soto,0,0,47,21,4,0,0,0,Welterweight,"['DQ', '']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/43f0495855470427,http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,http://ufcstats.com/fighter-details/fa315e6c77eee106,Brandon Vera,0,0,11,5,2,0,0,0,Light Heavyweight,"['KO/TKO', 'Elbow']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/7aa7b0c5706a0492,http://ufcstats.com/fighter-details/63def5a5662a6917,Junior Dos Santos,http://ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel Gonzaga,1,0,20,9,0,1,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/d215c4e6dc1346ae,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick Kongo,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,Paul Buentello,0,0,53,3,9,0,0,0,Heavyweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/275c22a93bdd84d8,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,Alessio Sakara,http://ufcstats.com/fighter-details/a7f4d0902bb64092,James Irvin,1,0,13,6,0,0,0,0,Middleweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/9368a80ba62d87e2,http://ufcstats.com/fighter-details/c47df9303d318c67,Clay Guida,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,Shannon Gugerty,0,0,14,1,2,0,1,3,Lightweight,"['SUB', 'Arm Triangle']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/2270b89b17067838,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Vladimir Matyushenko,http://ufcstats.com/fighter-details/a08d909a5be6f410,Eliot Marshall,0,0,28,19,2,0,0,0,Light Heavyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/f63a647b74359194,http://ufcstats.com/fighter-details/92a9aa9c93192871,Darren Elkins,http://ufcstats.com/fighter-details/84ac950d4c1722dd,Duane Ludwig,0,0,0,1,1,0,0,0,Lightweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/eb62bfcd3d96a182,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,John Howard,http://ufcstats.com/fighter-details/22edaf53ad59a967,Daniel Roberts,0,0,6,7,1,1,0,1,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/dd56acbfb08aa6b2,http://ufcstats.com/fighter-details/89a407032911e27e,Brendan Schaub,http://ufcstats.com/fighter-details/052ceb8976695342,Chase Gormley,1,0,25,2,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/a41be337367884e6,http://ufcstats.com/fighter-details/236a37d96d476164,Mike Pierce,http://ufcstats.com/fighter-details/60c72f7459827881,Julio Paulino,0,0,39,17,6,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/9f6f356a56e4fe6f,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,Jason Brilz,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,Eric Schafer,0,0,70,27,3,2,1,1,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/ca93e3f69fa3d725,http://ufcstats.com/fighter-details/0ff11cc094e887bc,Cain Velasquez,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,1,0,23,3,0,0,0,0,Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/241a722f3b042c59,http://ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei Silva,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael Bisping,1,0,42,32,1,5,1,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/b4d624bdc27dff83,http://ufcstats.com/fighter-details/896c322f56b8be5a,George Sotiropoulos,http://ufcstats.com/fighter-details/79899ecf62020f6d,Joe Stevenson,0,0,20,7,2,3,3,2,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/aefca2869c87eb11,http://ufcstats.com/fighter-details/c0ab242c40decc55,Ryan Bader,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,Keith Jardine,1,0,29,15,3,0,0,0,Light Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/e716f8079c60bc66,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,Mirko Filipovic,http://ufcstats.com/fighter-details/4b4753d19489297f,Anthony Perosh,0,0,29,9,0,0,1,0,Heavyweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/0ea087a71863184d,http://ufcstats.com/fighter-details/59583ff832fe9d68,Krzysztof Soszynski,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,Stephan Bonnar,0,0,48,36,0,2,0,0,Light Heavyweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/3b0258eb19d66f8f,http://ufcstats.com/fighter-details/91acd6910b802a9e,Chris Lytle,http://ufcstats.com/fighter-details/3dc3022232b79c7a,Brian Foster,0,0,2,5,0,1,1,0,Welterweight,"['SUB', 'Kneebar']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/e892b4a03304f2a4,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,http://ufcstats.com/fighter-details/132f860d02953f4c,Goran Reljic,0,0,25,20,5,1,1,3,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/46a7cb6937144ba2,http://ufcstats.com/fighter-details/f5431394fb284bb9,James Te Huna,http://ufcstats.com/fighter-details/53278852bcd91e11,Igor Pokrajac,0,2,22,25,5,2,1,0,Light Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/f92e8d6c96306013,http://ufcstats.com/fighter-details/0aa92558424ced9e,Randy Couture,http://ufcstats.com/fighter-details/21b8a0f5c231096f,Mark Coleman,0,0,44,10,1,0,1,0,Light Heavyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/b091e021e61f1950,http://ufcstats.com/fighter-details/48d1f690b763934c,Chael Sonnen,http://ufcstats.com/fighter-details/a8e6a69796280f17,Nate Marquardt,0,0,39,11,6,0,0,2,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/5e52b0bf9719f0ae,http://ufcstats.com/fighter-details/30a09e43f15f1d75,Paulo Thiago,http://ufcstats.com/fighter-details/9fe85152f351e737,Mike Swick,1,0,9,7,0,1,1,0,Welterweight,"['SUB', ""D'Arce Choke""]"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/83a7cc0b0de904b9,http://ufcstats.com/fighter-details/427b5953ac8e3a27,Demian Maia,http://ufcstats.com/fighter-details/d0c29452d3272603,Dan Miller,0,0,30,20,4,0,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/2bf24d9c33bb4d49,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Matt Serra,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,Frank Trigg,1,0,12,6,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/1fc065e1d3243594,http://ufcstats.com/fighter-details/86f582852a5b240a,Mac Danzig,http://ufcstats.com/fighter-details/231926533134ec1f,Justin Buchholz,0,0,62,30,3,0,0,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/fb9b03644f559604,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,Melvin Guillard,http://ufcstats.com/fighter-details/cce79e827569f26e,Ronys Torres,0,0,34,6,0,5,0,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/840863604b38a33f,http://ufcstats.com/fighter-details/dc0f07928009a127,Rob Emerson,http://ufcstats.com/fighter-details/64360e618823a8e4,Phillipe Nover,0,0,26,19,7,0,0,2,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/adddc6e46da5ca19,http://ufcstats.com/fighter-details/902ab9197b83d0db,Phil Davis,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,Brian Stann,0,0,48,5,3,0,1,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/20628fd4e19a97e4,http://ufcstats.com/fighter-details/df05aa15b2d66f57,Chris Tuchscherer,http://ufcstats.com/fighter-details/219a254e15d60135,Tim Hague,0,0,24,34,1,1,1,1,Heavyweight,"['M-DEC', '']"
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/1a21263dc5d866b6,http://ufcstats.com/fighter-details/46baf0f57edfa4df,Joey Beltran,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7,Rolles Gracie,0,0,22,15,0,1,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/5355fd4a2598f679,http://ufcstats.com/fighter-details/7d96bc577e5178b2,Gray Maynard,http://ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,0,0,41,70,0,0,0,0,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/504b540805598fa5,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan Dunham,http://ufcstats.com/fighter-details/83fd97284f4bb4a4,Efrain Escudero,0,1,22,26,3,0,1,2,Lightweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/be72958d9715757d,http://ufcstats.com/fighter-details/d5f820c11a121050,Aaron Simpson,http://ufcstats.com/fighter-details/4d44f37107f01b9b,Tom Lawlor,0,0,36,52,2,1,0,2,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/a570acbbcbbd151d,http://ufcstats.com/fighter-details/2650e2f846a30f64,Amir Sadollah,http://ufcstats.com/fighter-details/7e69a4b0961aa555,Brad Blackburn,0,0,87,37,2,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/d5e0fd3eec76f7e1,http://ufcstats.com/fighter-details/d43a048a880efdff,Chris Leben,http://ufcstats.com/fighter-details/53bb0d40905b87c0,Jay Silva,0,0,60,15,2,0,2,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/f4641db74fcb8ab7,http://ufcstats.com/fighter-details/5b5307450405abf0,Rick Story,http://ufcstats.com/fighter-details/3ae10ac4df3df05c,Jesse Lennox,0,0,47,22,2,1,1,1,Welterweight,"['S-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/bad1f36202e2c7d7,http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago Tavares,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Nik Lentz,0,0,55,71,1,4,1,1,Lightweight,"['M-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/19f615a7a5cfd304,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory MacDonald,http://ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike Guymon,0,0,8,6,2,0,2,0,Welterweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/c4fa93a4f37a6ca7,http://ufcstats.com/fighter-details/6a2f7c151031653d,Rafael Dos Anjos,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,Kyle Bradley,0,0,42,21,5,0,2,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/db620510bbb3f0af,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe,Gerald Harris,http://ufcstats.com/fighter-details/010986ee359fb863,John Salter,0,0,21,7,1,1,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/f338da998c4fdf53,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf,Nick Catone,http://ufcstats.com/fighter-details/947eccadb72f4f6f,Jesse Forbes,0,0,32,32,2,0,0,0,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/57dca2ebe96ed622,http://ufcstats.com/fighter-details/ee779c43a8926d52,Rashad Evans,http://ufcstats.com/fighter-details/2924886ee9c4c527,Thiago Silva,0,0,12,31,8,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/c99370e3e54bd5fd,http://ufcstats.com/fighter-details/23725c826c481e7f,Paul Daley,http://ufcstats.com/fighter-details/a149d6bc670cdb60,Dustin Hazelett,1,0,8,4,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/d7f9a09021a9a13c,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,Sam Stout,http://ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,0,0,94,26,0,4,0,2,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/9d2c9d2249d4fe50,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,http://ufcstats.com/fighter-details/84ac950d4c1722dd,Duane Ludwig,1,0,6,2,0,0,1,0,Lightweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/41e9da89f349b2bc,http://ufcstats.com/fighter-details/63def5a5662a6917,Junior Dos Santos,http://ufcstats.com/fighter-details/d29b5c4f22c6357d,Gilbert Yvel,1,0,14,3,0,0,0,0,Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/78b928a602a81971,http://ufcstats.com/fighter-details/8b69839f3555a67b,Martin Kampmann,http://ufcstats.com/fighter-details/6f81b6de2557739a,Jacob Volkmann,1,0,14,13,0,0,1,0,Welterweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/47245dd345d9ef7e,http://ufcstats.com/fighter-details/282fa667ff9c51ed,Cole Miller,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,Dan Lauzon,0,1,15,10,0,1,1,0,Lightweight,"['SUB', 'Inverted Triangle']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/0e05f54d8b66f317,http://ufcstats.com/fighter-details/179f1948dc234f1f,Mark Munoz,http://ufcstats.com/fighter-details/aae99701b21554e4,Ryan Jensen,0,0,16,9,1,0,0,1,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/24e14c4824144c64,http://ufcstats.com/fighter-details/d81ac739417d7f53,Jake Ellenberger,http://ufcstats.com/fighter-details/f5990c11974d8e9c,Mike Pyle,1,0,15,5,2,0,0,1,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/0949caefc6735f9b,http://ufcstats.com/fighter-details/15b1b21cd743d652,Rafaello Oliveira,http://ufcstats.com/fighter-details/a0c139b34f11421a,John Gunderson,0,0,21,1,6,1,4,4,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/f6d078e9fe7d17c8,http://ufcstats.com/fighter-details/73c7cfa551289285,BJ Penn,http://ufcstats.com/fighter-details/82e7929bf6c2b689,Diego Sanchez,0,0,70,8,0,0,0,0,Lightweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a9bc7915974b7d15,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Frank Mir,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick Kongo,1,0,2,0,0,0,1,0,Heavyweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/ccac56928fc2b40b,http://ufcstats.com/fighter-details/6f018c039b4d5d80,Jon Fitch,http://ufcstats.com/fighter-details/236a37d96d476164,Mike Pierce,0,0,55,54,4,1,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/9172138df0d70cb0,http://ufcstats.com/fighter-details/cb139171ed1b69fe,Kenny Florian,http://ufcstats.com/fighter-details/c47df9303d318c67,Clay Guida,1,0,22,13,1,0,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a29236fcb395f443,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,Stefan Struve,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,Paul Buentello,0,1,54,37,1,0,2,0,Heavyweight,"['M-DEC', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/7f9a1b6d83d08c42,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,http://ufcstats.com/fighter-details/af5b208e97f5d382,Wilson Gouveia,1,0,21,29,0,0,0,0,Catch Weight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/8e9f2b82a7b87778,http://ufcstats.com/fighter-details/eb29176b03dfa888,Matt Wiman,http://ufcstats.com/fighter-details/2db7fa8db6bc9632,Shane Nelson,0,0,55,20,2,1,0,3,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/afd5e85676eb697d,http://ufcstats.com/fighter-details/0941df56f6ac954b,Johny Hendricks,http://ufcstats.com/fighter-details/e9e1acc96536bb4f,Ricardo Funch,0,0,49,16,7,1,4,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a7c63a2b33049ace,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,Rousimar Palhares,http://ufcstats.com/fighter-details/a780d16cf7eed44d,Lucio Linhares,0,0,6,8,1,2,3,2,Middleweight,"['SUB', 'Heel Hook']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/483d934c46351c78,http://ufcstats.com/fighter-details/322a56923b396b4d,DaMarques Johnson,http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar Garcia,0,0,10,17,0,1,1,1,Welterweight,"['SUB', 'Triangle Choke']"
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/7e50ae4dbdd380a1,http://ufcstats.com/fighter-details/a26198ba5093147e,TJ Grant,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,Kevin Burns,1,1,28,14,1,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/e246b6a8cd7853de,http://ufcstats.com/fighter-details/3f7c14c7eca7195d,Roy Nelson,http://ufcstats.com/fighter-details/89a407032911e27e,Brendan Schaub,1,0,8,12,1,0,0,0,Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/3f0826158f87f41d,http://ufcstats.com/fighter-details/98b80a717b9bda17,Matt Hamill,http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,0,0,5,44,0,1,0,0,Light Heavyweight,"['DQ', '']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/de2328aa13e5ecdc,http://ufcstats.com/fighter-details/27541033b97c076d,Kevin Ferguson,http://ufcstats.com/fighter-details/0541480fbf719d86,Houston Alexander,0,0,27,43,4,0,1,0,Catch Weight,"['U-DEC', '']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/5ab4bdec4db84f7d,http://ufcstats.com/fighter-details/f2688492b9a525a3,Frankie Edgar,http://ufcstats.com/fighter-details/5731cc327790b731,Matt Veach,0,0,25,7,0,3,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/f6246d2b9f663e33,http://ufcstats.com/fighter-details/ba280572acfba13f,Matt Mitrione,http://ufcstats.com/fighter-details/8fa2b06572365321,Marcus Jones,1,0,14,10,0,3,0,1,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/f5affe923c640d0e,http://ufcstats.com/fighter-details/cac08b8685387ca5,James McSweeney,http://ufcstats.com/fighter-details/5a558ba1ff5e9121,Darrill Schoonover,0,0,58,16,1,0,2,1,Heavyweight,"['KO/TKO', 'Knee']"
